C:\LipidView Data\LV Results\200529_XtrIL_ExampleData_Pos_PS_NL_QTRAP_pl_PE P18_0_TM.txt	Peak Intensities
Sample Name						Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Kon A
Sample ID	PIS m/z	Polarity	View Type	LipidName	(ScanName)	1	2	3	4	6	7	8	9	10	11	12	13	14	15	16	17	18
690.6	392.30	Positive	Confirmed and Common Results	IS PE P-18:0/15:0	(-O-18:1+C2H8NO3P)	3875317.0406	5402491.9982	5155290.9197	4086195.2844	3015265.174	2193225.7148	4399890.6046	4947046.6418	4380565.3732	3571552.964	4172870.1971	3815465.2733	5112022.1245	4872877.1909	6002755.7491	5429222.0326	7472347.5039
746.6	392.30	Positive	Confirmed and Common Results	IS PE P-18:0/19:0	(-O-18:1+C2H8NO3P)	6330801.3901	9413416.4662	8969551.2117	7712162.3476	4735220.2986	3724372.2607	7503829.7231	7898539.6188	7242128.1137	5974006.8575	6561822.7027	6680965.5821	8118611.5625	7841274.0563	10060533.7223	9122791.8673	12453963.6412
830.7	392.30	Positive	Confirmed and Common Results	IS PE P-18:0/25:0	(-O-18:1+C2H8NO3P)	5961378.1877	8840995.3949	7827906.2236	5923185.6868	4561623.2965	3710655.0787	6601754.5479	7599488.6695	6509440.9727	5788223.2201	6197891.3013	5915583.5339	7597285.4066	7210898.5079	9103557.9722	8204988.3089	11159031.0923
702.6	392.30	Positive	Confirmed and Common Results	PE P-18:0/16:1	(-O-18:1+C2H8NO3P)	783432.5621	1133361.0146	1104866.696	927951.6999	884287.5537	813293.4503	1351923.3774	1285089.6075	750281.0344	731817.9808	748860.4733	928395.2518	984428.2208	1021335.2565	1130501.5765	1108411.4649	21264.6576
728.5	392.30	Positive	Confirmed and Common Results	PE P-18:0/18:2	(-O-18:1+C2H8NO3P)	371873.0429	550677.0746	435366.5737	405012.0865	435238.5447	302188.6146	640653.2313	691518.3346	363418.1013	402072.8235	364973.4449	348431.8521	559929.9173	521674.5075	593931.8672	532432.3201	35923.3809
730.5	392.30	Positive	Confirmed and Common Results	PE P-18:0/18:1	(-O-18:1+C2H8NO3P)	2658826.8065	4247314.1452	3846417.025	3048171.7926	3334691.8422	2886160.82	5099717.9333	4923343.6422	2626295.2816	2400653.3179	2394188.8247	2236697.0841	3524730.5862	3761132.2109	3991599.7956	3944283.5893	32519.8115
750.6	392.30	Positive	Confirmed and Common Results	PE P-18:0/20:5	(-O-18:1+C2H8NO3P)	559248.6349	815668.232	741896.5275	587693.312	568735.4928	534480.9493	709533.1656	944155.5361	614493.7961	537286.5632	1016001.9028	779711.4335	693761.8467	961227.6006	785660.7259	895226.8154	137779.3488
752.6	392.30	Positive	Confirmed and Common Results	PE P-18:0/20:4	(-O-18:1+C2H8NO3P)	1983410.4342	2957113.9853	2622616.7283	2105410.761	2324176.5873	2070808.564	3395439.8754	3455089.8207	1773179.0512	1772211.2382	1804704.7839	1629614.441	3273196.7121	3279407.9595	3502922.5153	3504351.0213	43636.267
754.6	392.30	Positive	Confirmed and Common Results	PE P-18:0/20:3	(-O-18:1+C2H8NO3P)	238092.2483	401357.6925	345318.392	295047.4244	385591.5123	335180.1677	520361.0893	564523.837	227117.8957	291900.8041	270302.4442	271098.3431	504236.2926	512418.8177	631835.9276	563940.6809	25625.27
